full_text,id_str,created_at,username,user_id_str,lang,location,quote_count,reply_count,retweet_count,favorite_count,tweet_url,mentions,mention_count,source,target
@Atuung95 Wah informasi yang sangat berguna! Penawaran Umum Perdana (IPO) memang dapat menjadi langkah strategis bagi perusahaan untuk mengumpulkan dana meningkatkan visibilitas dan memperluas akses ke pasar modal. Dengan IPO perusahaan dapat memperoleh dana untuk ekspansi ,1.88536373752124E+018,2025-01-31 16:25:18+00:00,Hannycornelia_,1.43308695708981E+018,in,,0,0,0,0,https://x.com/Hannycornelia_/status/1885363737521246324,Atuung95,1,Hannycornelia_,Atuung95
Program ini mempercepat pemulihan ekonomi di sektor pangan melalui pemberdayaan UMKM. #MBGDorongEkonomi,1.88539559309234E+018,2025-01-31 18:31:53+00:00,iqbal_hbbi,1.68849513592203E+018,in,,0,0,0,0,https://x.com/iqbal_hbbi/status/1885395593092358521,,0,iqbal_hbbi,
@Mbd77277516 @memecryptoindo @SuliantoPutra @timothyronald22 nih org jualan kelas target ke rakyat kecil biar tergiur join kelas dia dgn embel2 motivasi kaya dari trading tolong pak ditindak lanjuti @prabowo @gibran_tweet drpd buat beli kelas mending buat makan sehat atau biaya pendidikan,1.88545682494791E+018,2025-01-31 22:35:11+00:00,Gopalway,1.36069293773084E+018,in,"Yogyakarta, Indonesia",0,1,0,1,https://x.com/Gopalway/status/1885456824947925139,"Mbd77277516,memecryptoindo,SuliantoPutra,timothyronald22,prabowo,gibran_tweet",6,Gopalway,Mbd77277516
Program ini mempercepat pemulihan ekonomi berbasis pangan. #MBGDorongEkonomi,1.88545763507774E+018,2025-01-31 22:38:24+00:00,faiqah_zihnii,1.68892013921404E+018,in,,0,0,0,0,https://x.com/faiqah_zihnii/status/1885457635077742969,,0,faiqah_zihnii,
Program ini mempercepat pemulihan ekonomi pasca pandemi. #MBGDorongEkonomi,1.88546224890441E+018,2025-01-31 22:56:44+00:00,farhan28289,1.54290925362701E+018,in,,0,0,0,0,https://x.com/farhan28289/status/1885462248904417596,,0,farhan28289,
GOOD MORNINGG hari ini aku OPEN joki tugas manajemen keuangan / finance manajemen investasi / pasar modal dan portofolio akuntansi penganggaran perusahaan/budgeting ekonomi dll yaaa. gaskeun contact aku ada di bio sekalian intip testimoninya juga ya! #jokitugas,1.88547924147695E+018,2025-02-01 00:04:16+00:00,yeolshiloey,1.17274013145685E+018,in,𝙤𝙣𝙡𝙮 & 𝙨𝙚𝙡𝙚𝙘𝙩𝙞𝙫𝙚,0,0,0,0,https://x.com/yeolshiloey/status/1885479241476956324,,0,yeolshiloey,
24/ Alih fungsi sawah Bias Present &amp; Diskon Hyperbolik → Petani jual sawah dmi uang cepat lupa dmpk jangka pjg. Solusi: Sawah Abadi Sewa jangka panjang ke BUMDes/koperasi: petani untung tahunan tanpa jual lahan. Insentif pajak bgi petani yg pertahankan sawah,1.88550431341984E+018,2025-02-01 01:43:53+00:00,FajarTryLeksono,2303925246,in,Indonesia,0,1,0,0,https://x.com/FajarTryLeksono/status/1885504313419850220,,0,FajarTryLeksono,
Program ini membantu mempercepat pemulihan ekonomi daerah melalui sektor pangan. #MBGDorongEkonomi,1.88552726930282E+018,2025-02-01 03:15:07+00:00,wira_ridwan7,1.6949766540437E+018,in,,0,0,0,0,https://x.com/wira_ridwan7/status/1885527269302820997,,0,wira_ridwan7,
── . List Spess Joki Ekonomi &amp; Manajemen ⤷ Pengantar Ekonomi ⤷ Statistika Bisnis ⤷ Matematika Keuangan ⤷ Manajemen Resiko Strategi Keuangan ⤷ Investasi Pasar Modal ⤷ Kewirausahaan ⤷ Sistem Pengendalian Manajemen ,1.88558655963182E+018,2025-02-01 07:10:42+00:00,bykritten,1.42996677917078E+018,in,8AM - 10PM,0,0,0,0,https://x.com/bykritten/status/1885586559631823321,,0,bykritten,
@muannas_alaidid @prabowo Didu emang tukang bohong pak masa investor difitnah ngambil tanah negara? Mana ada ceritanya skrg investor bisa milikin tanah negara? Yg didapet cuma hak sewa HGB//HGU doang.. Malah investor memberikan banyak lapangan kerja utk org banyak yg ingin cari nafkah dng cara halal.,1.88561603324086E+018,2025-02-01 09:07:50+00:00,shda_agatha_,966143130,in,Indonesia,0,14,2,17,https://x.com/shda_agatha_/status/1885616033240879487,"muannas_alaidid,prabowo",2,shda_agatha_,muannas_alaidid
@BukuMojok Belajar dan cari info apa itu pasar modal + reksadana mulai jualan buku,1.88562810693083E+018,2025-02-01 09:55:48+00:00,dho_OOP,1257220483,in,62,0,0,0,2,https://x.com/dho_OOP/status/1885628106930831843,BukuMojok,1,dho_OOP,BukuMojok
@PngAdilnR4kyt INSYA ALLAH PEMERINTAHAN @prabowo AKAN MENGAMBIL KEBIJAKAN YG SERIUS SETELAH 100 HARI KERJA KABINETNYA BEKERJA SEJAK DILANTIK 21/10/2024. PROGRAM PEMERINTAHAN HRS DPT BEKERJA MAKSIMAL DGN SUNGGUH' UTK 5 TAHUN KEDPN YG SELARAS DGN DINAMIKA POLITIK &amp; EKONOMI NASIONAL/DUNIA. 🇮🇩,1.88563283489287E+018,2025-02-01 10:14:35+00:00,EndyNugroho8,1.42904084093286E+018,in,,0,1,1,5,https://x.com/EndyNugroho8/status/1885632834892886473,"PngAdilnR4kyt,prabowo",2,EndyNugroho8,PngAdilnR4kyt
@Shinicikudo__ woww ini karena efek dari kebijakan moneter AS (eksternal) sama penurunan suku bunga BI (internal) ngga sih?,1.88564543240947E+018,2025-02-01 11:04:39+00:00,cnibyrsbb,1.77690380546208E+018,in,,0,1,0,0,https://x.com/cnibyrsbb/status/1885645432409489434,Shinicikudo__,1,cnibyrsbb,Shinicikudo__
@inilahdotcom Bug Google Bikin Panik Pasar Modal Bagus tuh buat jadi berita,1.88564847129602E+018,2025-02-01 11:16:43+00:00,sondong_sony,1399761030,in,,0,2,1,24,https://x.com/sondong_sony/status/1885648471296033124,inilahdotcom,1,sondong_sony,inilahdotcom
Strategi Penguatan Rupiah Meningkatkan Ekspor dan Mengurangi Ketergantungan Impor Dorong industri manufaktur dan teknologi agar bisa ekspor lebih banyak. Beri insentif pajak untuk perusahaan lokal yang ekspor besar.,1.88565307443556E+018,2025-02-01 11:35:01+00:00,KucingLelaki,1.8764584734977E+018,in,,0,0,0,0,https://x.com/KucingLelaki/status/1885653074435572030,,0,KucingLelaki,
Pastikan kebijakan moneter yang disiplin dari BI untuk menjaga inflasi tetap rendah. Bangun cadangan devisa yang kuat untuk intervensi pasar jika diperlukan. Promosikan penggunaan rupiah dalam transaksi internasional (local currency settlement).,1.88565364824991E+018,2025-02-01 11:37:18+00:00,KucingLelaki,1.8764584734977E+018,in,,0,0,0,0,https://x.com/KucingLelaki/status/1885653648249917706,,0,KucingLelaki,
@Saham_fess Kerja nyata Prabowo Gibran,1.88566325037071E+018,2025-02-01 12:15:27+00:00,fx_raptor,482871306,in,,0,0,0,0,https://x.com/fx_raptor/status/1885663250370715760,Saham_fess,1,fx_raptor,Saham_fess
@2000Rocker Ini pemikiran kolot seperti bocah Kamu lupa ada kebijakan moneter inflasi ,1.88572048420307E+018,2025-02-01 16:02:53+00:00,Kodoxeajo,1.40555262137764E+018,in,,0,0,0,0,https://x.com/Kodoxeajo/status/1885720484203085968,2000Rocker,1,Kodoxeajo,2000Rocker
@susipudjiastuti @prabowo Proyek yang ga pasti gini kok ngarep investor mau investasi di IKN? Kepastian hukum ga ada perencanaan gak jelas pungli dimana2 masih ngarep jadi negara surga buat investor?,1.88575553682798E+018,2025-02-01 18:22:10+00:00,imeeeemm,1369523551,in,,0,0,0,1,https://x.com/imeeeemm/status/1885755536827982097,"susipudjiastuti,prabowo",2,imeeeemm,susipudjiastuti
@03__nakula Negara kyk gini mengharapkan dilirik investor luar.. ya MIMPI @prabowo Mendingan Vietnam lah,1.88585518366789E+018,2025-02-02 00:58:07+00:00,chandratitius,96918152,in,,0,0,0,1,https://x.com/chandratitius/status/1885855183667904664,"03__nakula,prabowo",2,chandratitius,03__nakula
@karimasoyou kalau turun jadi 8rban akan terjadi chaos jg Keuntungan: Harga barang impor turun. Utang dalam USD menjadi lebih ringan Kerugian: Eksportir terpukul bisa terjadi PHK massal. Pasar modal bisa jatuh karena investor asing keluar. Instabilitas ekonomi bisa menyebabkan krisis,1.88586318176912E+018,2025-02-02 01:29:54+00:00,YuliantoW3,1.59507580096906E+018,in,,0,1,0,1,https://x.com/YuliantoW3/status/1885863181769138203,karimasoyou,1,YuliantoW3,karimasoyou
@prabowo Gas 3 kg subsidi langka pak ! Jadi solusinya sediakan gas 3 kg yg tanpa Subsidi. Terima kasih,1.88588994282985E+018,2025-02-02 03:16:15+00:00,Ahmadboskaa,1391447024,in,ketapang kalbar,0,0,0,0,https://x.com/Ahmadboskaa/status/1885889942829850935,prabowo,1,Ahmadboskaa,prabowo
ANUAR KENAL SABRI ISMAIL PENGUTUS KERAJAAN RAJA RAJA MELAYU ISLAM MALAYSIA 100 HARI STABILKAN POLITIK EKONOMI KEDAULATAN NEGARAKU MALAYSIA,1.8858950767251E+018,2025-02-02 03:36:39+00:00,MOHAMMADILHAMI5,1.52625669084036E+018,in,"George Town, Penang",0,1,0,0,https://x.com/MOHAMMADILHAMI5/status/1885895076725108822,,0,MOHAMMADILHAMI5,
@Franken_blues @prabowo @jokowi Sekolah gratis listrik subsidi BBM gratis makan gratis eeeh gas langka........ Apa namanya ini........,1.88590893537649E+018,2025-02-02 04:31:43+00:00,sukurpldy,2472510264,in,"Tangerang, Banten",0,5,0,5,https://x.com/sukurpldy/status/1885908935376506940,"Franken_blues,prabowo,jokowi",3,sukurpldy,Franken_blues
@tempodotco Gmn cara kita pasarkan indonesia k investor? sy duga yg viral2 spt ini hnya recehannya Mohon P'@prabowo P'@bang_dasco P'@RosanRoeslani klo mnurut saya investor pst masukkn penegakn &amp; kepastian hukum dhalaman awal syarat mrk investasi! Tak mgkn ini bs ditukar dg sbungkus KOPIKO!,1.88590902103689E+018,2025-02-02 04:32:03+00:00,AliMsHansen,8.34037542525602E+017,in,"Papua, Indonesia",0,0,0,0,https://x.com/AliMsHansen/status/1885909021036892184,"tempodotco,prabowo,bang_dasco,RosanRoeslani",4,AliMsHansen,tempodotco
@dian_arifiya Politik Malaysia sangat dinamis dan tidak stabil sejak 2018 dengan 5 kali pergantian Perdana Menteri. Persaingan antar partai besar mempengaruhi kebijakan ekonomi dan investasi.,1.88593185663549E+018,2025-02-02 06:02:48+00:00,kataavana,1.27321380248647E+018,in,,0,0,0,0,https://x.com/kataavana/status/1885931856635498813,dian_arifiya,1,kataavana,dian_arifiya
@aniesbaswedan @BulanRumah Alasannya rek. atas nama bukan pribadi akan meningkatkan transparansi &amp; akuntabilitas (memisahkan keuangan pribadi). Selain itu juga jika ada donatur a/n perusahaan akan lebih mudah menyalurkan dana (CSR) ke rek non pribadi krn terkait legalitas audit &amp; potensi insentif pajak,1.88597728538968E+018,2025-02-02 09:03:19+00:00,tiarapphoto,179076668,in,"Jakarta Selatan, DKI Jakarta",1,1,1,72,https://x.com/tiarapphoto/status/1885977285389684766,"aniesbaswedan,BulanRumah",2,tiarapphoto,aniesbaswedan
@alexwync @Zay34562 1) Artikan dahulu makna 'Strategis' dan 'Nasional'. Apa bisa dilekatkan pd Proyek2 SWASTA BUKAN PEMERINTAH &amp; PROFIT-ORIENTED? 2) Satus PSN memberi berbagai KEMUDAHAN &amp; PRIVILESE. Utk Proyek2 SWASTA? 3) Prabowo MAU REVIEW semua PSN. Mengapa? Coba PIKIRKAN!,1.88599640374448E+018,2025-02-02 10:19:17+00:00,meliksumanandar,1.62601417149738E+018,in,,0,1,0,0,https://x.com/meliksumanandar/status/1885996403744485398,"alexwync,Zay34562",2,meliksumanandar,alexwync
@AnKiiim_ @amelcewaw @prabowo subsidi diambil dari pajak rakyat akan tetapi rakyat tidak boleh menikmati ,1.88600286885307E+018,2025-02-02 10:44:58+00:00,SWAMI912757848,1.71249283723182E+018,in,Indonesia,0,0,0,0,https://x.com/SWAMI912757848/status/1886002868853076020,"AnKiiim_,amelcewaw,prabowo",3,SWAMI912757848,AnKiiim_
55 07% pasar modal RI didominasi oleh Investor gen Zi. Masalahnya 61 7% Gen Zi malah ga punya dana darurat! Padahal dana darurat itu shock breaker dalam keuangan. Coba kita bahas kesalahan berfikir (tp bukan ̶l̶o̶g̶i̶c̶a̶l̶ ̶f̶a̶l̶l̶a̶c̶y̶ ) soal dana darurat! https://t.co/qUhzSaTZhG,1.8860218634508E+018,2025-02-02 12:00:27+00:00,txtfromkeuangan,1.59084563003722E+018,in,,12,10,139,602,https://x.com/txtfromkeuangan/status/1886021863450800431,,0,txtfromkeuangan,
Kalo anda hobi baca laporan keuangan dan pengen explore hal-hal baru coba deh baca laporan keuangan bank sentral Unik bet chief liat aja pos-pos di bagian liabilitasnya: Coba jelasin apa itu Uang Dalam Peredaran Liabilitas Keuangan untuk Pelaksanaan Kebijakan Moneter dsb https://t.co/xCjv1dY2I7,1.88605173101404E+018,2025-02-02 13:59:08+00:00,keharyapatihan,345252211,in,,15,7,272,1747,https://x.com/keharyapatihan/status/1886051731014045938,,0,keharyapatihan,
4. Zona Pengembangan Teknologi Pembangunan science park dan zona industri hi-tech di berbagai kota. Insentif pajak dan subsidi untuk perusahaan teknologi yang beroperasi di zona tersebut. Fasilitas lengkap termasuk laboratorium shared-use dan pusat inovasi.,1.88607970852326E+018,2025-02-02 15:50:18+00:00,Sudarmanmitro,1.85177156181836E+018,in,,0,1,0,0,https://x.com/Sudarmanmitro/status/1886079708523270183,,0,Sudarmanmitro,
@Falkenhaynz Bandarmology kalau di penjelasannya Ryan Filbert juga bukan bandar yang mainin pasar sesuka hatinya. Karena bandar konotasinya negatif jadi kebanyakan yg baru belajar di pasar modal lgsung berpikir negatif.,1.88608117162239E+018,2025-02-02 15:56:07+00:00,ddyanto48,1608118466,in,"1st panzer division,wehrmacht",0,1,0,0,https://x.com/ddyanto48/status/1886081171622395957,Falkenhaynz,1,ddyanto48,Falkenhaynz
@AnKiiim_ @prabowo Gas melon itu gas subsidi buat masyarakat miskin By definition miskin menurut BPS itu yang berpendapatan di bawah 595k per bulan So kalo pendapatanlu di atas itu dan make ya lu dzolim Kalo mau protes ke BPS kenapa batas kemiskinan segitu,1.88615492626044E+018,2025-02-02 20:49:12+00:00,maspai_jo,1.25681205887762E+018,in,,0,3,2,3,https://x.com/maspai_jo/status/1886154926260445471,"AnKiiim_,prabowo",2,maspai_jo,AnKiiim_
Let's say MBG diganti dgn insentif pajak utk investor yg mau buka lini produksi skala besar. Kemungkinan biayanya (opportunity cost) lebih besar. Tapi investasi asing mampu naikin taraf ekonomi warga dlm jangka waktu pendek hingga menengah. Ketimbang bikin MBG yg seadanya itu.,1.8861557835006E+018,2025-02-02 20:52:36+00:00,gotzchu,1.08435092888125E+018,in,"Sidoarjo, Indonesia",0,1,0,0,https://x.com/gotzchu/status/1886155783500603808,,0,gotzchu,
MBG kalo dilakukan serius dan layak. Return-nya jangka panjang. Insentif pajak ke investor return-nya jangka pendek hingga menengah. Setelah itu bisa buat MBG yg lebih proper. Dapat cuannya dapat prestasinya program bisa tetap berjalan kalo diikat pake RPJPN,1.88615578696515E+018,2025-02-02 20:52:37+00:00,gotzchu,1.08435092888125E+018,in,"Sidoarjo, Indonesia",0,0,0,0,https://x.com/gotzchu/status/1886155786965160105,,0,gotzchu,
@Vinerz01 @Franken_blues @prabowo @jokowi Susah sih karena kamu ga punya konsep hidup sebagai rakyat kecil. Mungkin sekali kali kamu perlu keluar rumah keluar kamar ngobrol dengan pak becak pak parkir pak pedagang kecil dll. Biar tahu. Ngga cuma trading crypto terus.,1.88619104110105E+018,2025-02-02 23:12:42+00:00,MbahGendhu,1.81451803678075E+018,in,Stalingrad,0,0,0,0,https://x.com/MbahGendhu/status/1886191041101050014,"Vinerz01,Franken_blues,prabowo,jokowi",4,MbahGendhu,Vinerz01
Mudah²an ada reshuffle dari pak presiden @prabowo Ya gak usah banyak² pak cukup team ekonomi anda aja yang anda pecat karna kebanyakan dari mereka udah terbukti gak bisa kerja Bilkhusus @gibran_tweet yang anda pecat karena kalo masih ada dia anda sulit bergerak ,1.88622547456688E+018,2025-02-03 01:29:32+00:00,sabik_tarh83312,1.7998925719779E+018,in,,0,0,0,0,https://x.com/sabik_tarh83312/status/1886225474566889657,"prabowo,gibran_tweet",2,sabik_tarh83312,prabowo
Mohon pak presiden @prabowo Mentri ESDM @bahlillahad kelangkaan gas LPG . Tolong jangan sampai masyarakat turun ke jalan . Minta kemudahan membeli jangan sampai antri. Menggangu ekonomi rakyat ini. Tolong respon cepat pak presiden @prabowo @jokowi @gibran_tweet,1.88622981124243E+018,2025-02-03 01:46:46+00:00,Cuancuancrypto,1.44574324114432E+018,in,,0,1,0,0,https://x.com/Cuancuancrypto/status/1886229811242447156,"prabowo,bahlillahad,prabowo,jokowi,gibran_tweet",5,Cuancuancrypto,prabowo
Kia EV5 yang diharapkan menjadi kendaraan listrik canggih tidak akan memasuki pasar Amerika Serikat. Ini disebabkan oleh masalah tarif impor dan ketidaksesuaian dengan insentif pajak yang berlaku di negara tersebut.,1.88623404602566E+018,2025-02-03 02:03:35+00:00,draftext,1608052675,in,dm for business 💌,0,1,0,3,https://x.com/draftext/status/1886234046025670902,,0,draftext,
Menurut laporan kendaraan yang diproduksi di China tidak memenuhi syarat untuk insentif pajak EV di AS karena tarif impor untuk mobil tersebut mencapai lebih dari 27%. Hal ini menghambat rencana distribusi di pasar utama.,1.88623405128088E+018,2025-02-03 02:03:37+00:00,draftext,1608052675,in,dm for business 💌,0,1,0,2,https://x.com/draftext/status/1886234051280883712,,0,draftext,
@hariankompas Perlu Diapresiasi Ketika AS Terdampak Deepseek Sbg Warning Bagi Negara. Saatnya RI implementasikan Deep Learning Sbg Antisipasi Ancaman Ekonomi. @Kemdiktisaintek @brin_indonesia @CSISIndonesia @PerekonomianRI @KemenkeuRI @prabowo @gibran_tweet @IPPM,1.88623522415104E+018,2025-02-03 02:08:16+00:00,HelmiHelmimoze,777273518,in,"Jakarta, Indonesia",1,0,0,0,https://x.com/HelmiHelmimoze/status/1886235224151040050,"hariankompas,Kemdiktisaintek,brin_indonesia,CSISIndonesia,PerekonomianRI,KemenkeuRI,prabowo,gibran_tweet,IPPM",9,HelmiHelmimoze,hariankompas
#SiaranPersOJK Otoritas Jasa Keuangan mengeluarkan Peraturan OJK (POJK) Nomor 33 Tahun 2024 tentang Pengembangan dan Penguatan Pengelolaan Investasi di Pasar Modal sebagai upaya untuk memberikan kontribusi positif dan mendukung pertumbuhan ekonomi yang inklusif dan berkelanjutan,1.88624317153927E+018,2025-02-03 02:39:51+00:00,ojkindonesia,1869673304,in,Jakarta Capital Region,0,2,0,5,https://x.com/ojkindonesia/status/1886243171539280262,,0,ojkindonesia,
Total market cryptocurrency kurang lebih turun sekitar -40% dalam dua hari akhir pekan lalu diawali oleh $BTC yang turun -5%. Semenjak adopsi $BTC oleh pasar modal besar penurunan harga secara tiba-tiba sering terjadi terutama di akhir pekan ketika pasar saham ditutup ‍️,1.88625672452243E+018,2025-02-03 03:33:42+00:00,berita_XRP_id,1.69419010607962E+018,in,Indonesia,0,0,0,0,https://x.com/berita_XRP_id/status/1886256724522447206,,0,berita_XRP_id,
@HumorJonTampan Ini akan mempermalukan pemerintahan Prabowo di mata dunia... Indonesia kembali mundur terbelakang investor ragu untuk masuk ekonomi kacau politik gonjang ganjing,1.88625690769614E+018,2025-02-03 03:34:26+00:00,MargonoWijoyo,228573286,in,Serang Banten,0,0,1,18,https://x.com/MargonoWijoyo/status/1886256907696148978,HumorJonTampan,1,MargonoWijoyo,HumorJonTampan
@Stockbit Prabowo: Main saham adalah judi,1.88627722513955E+018,2025-02-03 04:55:10+00:00,kupatt,178743746,in,"Cimenyan, Bandung",0,0,0,1,https://x.com/kupatt/status/1886277225139568963,Stockbit,1,kupatt,Stockbit
Kendali kuota subsidi baru ada di jaman Prabowo agar tepat sasaran. Adanya proses adaptasi ini ya benar satu ranjau Mulyono. #LPG3Kg *kak T,1.88627755523968E+018,2025-02-03 04:56:29+00:00,Yang_MuliaPAP,611413509,in,"Tandes, Indonesia",0,1,0,7,https://x.com/Yang_MuliaPAP/status/1886277555239682473,,0,Yang_MuliaPAP,
@MaticToKopling @hoteliercrypto Pemangkasan suku bunga kebijakan Moneter.,1.88627801113959E+018,2025-02-03 04:58:17+00:00,Ribkhan_Khasan,1.86244273360592E+018,in,,0,1,0,2,https://x.com/Ribkhan_Khasan/status/1886278011139600424,"MaticToKopling,hoteliercrypto",2,Ribkhan_Khasan,MaticToKopling
Prabowo pangkas 50% anggaran IKN IKN ga dapet investor asing dan Jokowi meminta orang-orang ini untuk chip in di IKN dengan hadiah PIK 2. Di depan publik Prabowo akan membongkar pagar laut masyarakat dan media suka cita. Sekarang ga ada yang tau kelanjutannya kan?,1.88628436826574E+018,2025-02-03 05:23:33+00:00,yogirarighi,566837412,in,"Bandung, IDN.",0,0,0,0,https://x.com/yogirarighi/status/1886284368265744606,,0,yogirarighi,
@islah_bahrawi @prabowo Demi subsidi kereta cepat akhirnya mengorbankan subsidi buat masyarakat kecil.,1.8862881643416E+018,2025-02-03 05:38:38+00:00,bukan4non,2148752027,in,,0,0,0,0,https://x.com/bukan4non/status/1886288164341604833,"islah_bahrawi,prabowo",2,bukan4non,islah_bahrawi
